item,Type,WordPosition,surp_xl,surp_pythia410m
6,MVRR_UAMB,5,8.695071345097741,9.459946298614392
6,MVRR_UAMB,6,0.6884912668930473,0.8632697537196072
6,MVRR_UAMB,7,6.144663567225566,7.84792952243677
6,MVRR_UAMB,8,15.34565421257462,16.456967578336297
6,MVRR_UAMB,9,7.111808692283173,5.188662230013264
6,MVRR_UAMB,10,5.026030275877866,6.9079232596853135
6,MVRR_UAMB,11,5.353824736873457,3.446251991569779
6,MVRR_UAMB,12,16.62428330798529,16.235770372102586
6,MVRR_UAMB,13,6.310288277459952,5.638928460393325
6,NPS_AMB,1,0.0,0.0
6,NPS_AMB,2,12.192689395000714,13.05765205994409
6,NPS_AMB,3,11.015483284318066,9.777109136098947
6,NPS_AMB,4,2.7566574559714465,2.7499933002331636
6,NPS_AMB,5,18.285265608655365,16.796846572277413
6,NPS_AMB,6,16.334072903613354,17.250718418932813
6,NPS_AMB,7,5.125112576727646,6.987967425049882
6,NPS_AMB,8,2.8352342653588534,2.544316324361266
6,NPS_AMB,9,4.778993364282623,3.1368706811061635
6,NPS_AMB,10,16.266991414609617,17.16157774719881
6,NPS_AMB,11,4.728645959190488,4.65215312807708
6,NPS_UAMB,1,0.0,0.0
6,NPS_UAMB,2,12.192689395000714,13.075824434764858
6,NPS_UAMB,3,11.015483284318066,9.775498690556267
6,NPS_UAMB,4,1.8171465032544747,1.9149972363414258
6,NPS_UAMB,5,1.897791232035856,1.9369382669905504
6,NPS_UAMB,6,16.640939483756053,16.1103152196736
6,NPS_UAMB,7,15.23842509355347,16.50737087778996
6,NPS_UAMB,8,4.201230375425181,6.49843325591157
6,NPS_UAMB,9,3.912084543662084,3.562353695548942
6,NPS_UAMB,10,4.493837873984845,2.987617257381384
6,NPS_UAMB,11,15.693773239283876,17.720923113975353
6,NPS_UAMB,12,4.842397692228262,4.961295801863708
6,NPZ_AMB,1,0.0,0.0
6,NPZ_AMB,2,2.8050437428957924,2.806175044773168
6,NPZ_AMB,3,14.187097900551533,16.45634844079319
6,NPZ_AMB,4,7.79331539975938,8.595818093493003
6,NPZ_AMB,5,1.4593388339088627,1.7934146172619159
6,NPZ_AMB,6,13.273472400581225,11.926421727351293
6,NPZ_AMB,7,21.894975071084684,20.98965426935924
6,NPZ_AMB,8,6.694213490139567,8.337125917648788
6,NPZ_AMB,9,3.8727775648420875,4.058823581031249
6,NPZ_AMB,10,7.0823356814395115,7.928712525269445
6,NPZ_AMB,11,0.023941449539864216,0.05988737947573575
6,NPZ_AMB,12,4.98469218195118,5.009548834480381
6,NPZ_AMB,13,9.4938337601404,7.684153195742531
6,NPZ_AMB,14,11.754919939980297,14.335743881553466
6,NPZ_UAMB,1,0.0,0.0
6,NPZ_UAMB,2,2.8050437428957924,2.806175044773168
6,NPZ_UAMB,3,14.187093772967913,16.463802856812187
6,NPZ_UAMB,4,12.544316179856969,15.379112405404076
6,NPZ_UAMB,5,2.1974806321927485,3.6426321012839855
6,NPZ_UAMB,6,17.28698749620797,16.915927359734823
6,NPZ_UAMB,7,14.335388221431483,14.997511796224847
6,NPZ_UAMB,8,5.682639742919267,5.615224263607556
6,NPZ_UAMB,9,3.569727623687336,4.0201639449091005
6,NPZ_UAMB,10,7.542740805035889,7.751586905215235
6,NPZ_UAMB,11,0.023985933927401448,0.04844513186323031
6,NPZ_UAMB,12,5.409069003983609,6.2404166279199424
6,NPZ_UAMB,13,8.278019608130862,7.948041999365218
6,NPZ_UAMB,14,11.718634008405358,13.277679440186631
7,MVRR_AMB,1,0.0,0.0
7,MVRR_AMB,2,16.281944274206232,16.94193939171252
7,MVRR_AMB,3,10.023622876470265,11.947959458684146
7,MVRR_AMB,4,5.8074021492305805,5.24080186631004
7,MVRR_AMB,5,7.560210802710532,7.050487934152737
7,MVRR_AMB,6,20.039313913082736,18.406922008292096
7,MVRR_AMB,7,5.72842805991968,4.1918267080413045
7,MVRR_AMB,8,12.111337473558986,11.161073477579468
7,MVRR_AMB,9,0.6529964125164129,0.894315201940107
7,MVRR_AMB,10,3.7036972931952397,3.7668458829390454
7,MVRR_AMB,11,2.4437907451054457,1.789900495756836
7,MVRR_AMB,12,12.807409391736764,14.146876146011598
