word_idx,word,start,end,final_tok,tee_k3,has_trailing_punct,surp_small,entropy_small,surp_xl
202,of,63.5441279296875,63.63412792968749,217,72.48497680244971,0,0.28354338942208424,1.7571561336517334,0.5932405482982076
203,the,63.6141279296875,63.67412792968749,218,63.99408363070168,0,1.112629892954031,5.0358757972717285,1.0573922643858773
204,secrets,63.67412792968749,64.2041279296875,219,91.63154592464524,0,11.893176793008909,2.70963716506958,9.226102144632446
205,actually,64.2441279296875,64.5541279296875,220,97.15299719370803,0,10.427148521912088,5.18004035949707,10.932899167231744
206,of,64.5741279296875,64.6541279296875,221,85.28196825554224,0,8.379737715087764,5.081858158111572,8.11877343639436
207,being,64.6741279296875,64.8341279296875,222,73.53531063811194,0,5.279953372813656,2.0647943019866943,4.830632630360351
208,able,64.8341279296875,64.9941279296875,223,76.81988803129757,0,6.859352607359242,0.23125812411308289,4.214225283212638
209,to,65.0341279296875,65.1341279296875,224,73.54351813365379,0,0.030445717844652092,4.725426197052002,0.017671445419865966
210,get,65.1941279296875,65.3841279296875,225,74.1423656270411,0,4.0437169689447625,5.006293296813965,4.04566956951345
211,get,65.4841279296875,65.6641279296875,226,39.13424050012406,0,13.346772782240162,4.998725891113281,14.119853513797857
212,get,65.7641279296875,65.8841279296875,227,53.16440184029761,0,13.148486416823792,5.692168712615967,11.221966789526483
213,good,65.9641279296875,66.10412792968751,228,74.82193993061418,0,8.142341806934589,3.8571908473968506,6.005742861530497
214,photography,66.1641279296875,66.8741279296875,229,91.40904463899518,0,10.165472791040703,5.5003838539123535,12.372033010940365
215,is,66.8741279296875,67.0241279296875,230,108.89013835490672,0,5.939651304299253,5.208760738372803,3.578077276711991
216,making,67.0241279296875,67.3341279296875,231,78.89532929158564,0,9.121930908678026,4.252951622009277,8.619775021828163
217,the,67.3341279296875,67.4041279296875,232,81.86950856136379,0,4.436431440988046,6.2007646560668945,3.9582236697105144
218,animal,67.4241279296875,67.6641279296875,233,82.53739371615025,0,6.98536979909125,6.058377265930176,13.31961816135286
219,relaxed,67.7241279296875,68.2041279296875,234,97.59552030632724,0,12.453503148825975,4.7501068115234375,8.83186473204116
220,There,68.9171279296875,69.0271279296875,235,103.213810574089,0,8.97397629793256,2.204488515853882,10.880236712220942
